loss,val_loss,epoch
137655168.0,310433120.0,994
189829856.0,232422816.0,995
203557344.0,331870112.0,996
190421344.0,190791744.0,997
114907872.0,209444160.0,998
118824216.0,229249520.0,999
106826376.0,211429968.0,1000
104501608.0,202373168.0,1001
113652040.0,238605472.0,1002
113484664.0,258871152.0,1003
109264000.0,207022608.0,1004
109308304.0,249855744.0,1005
117563072.0,224713600.0,1006
112437208.0,256530880.0,1007
115528888.0,253573056.0,1008
124538616.0,243261408.0,1009
117633688.0,252532048.0,1010
129653784.0,223588352.0,1011
148439904.0,217067168.0,1012
123314360.0,236236224.0,1013
113398176.0,241957952.0,1014
118349248.0,198018832.0,1015
112266248.0,232693840.0,1016
108893856.0,241370736.0,1017
106851080.0,216358976.0,1018
113182376.0,224960432.0,1019
114339360.0,227428896.0,1020
112211808.0,240674464.0,1021
113997192.0,248212736.0,1022
122360448.0,307082176.0,1023
130705720.0,233913664.0,1024
131184176.0,231169376.0,1025
106186280.0,269615616.0,1026
117328296.0,279025696.0,1027
111868688.0,232143904.0,1028
126159696.0,284982592.0,1029
173228720.0,224603840.0,1030
133915624.0,243045232.0,1031
113920792.0,231276512.0,1032
105382248.0,267048688.0,1033
105541752.0,226223024.0,1034
118066768.0,246036528.0,1035
120766640.0,207419904.0,1036
130013464.0,269113696.0,1037
121551712.0,284735520.0,1038
112524528.0,265024624.0,1039
120712800.0,211711328.0,1040
117391016.0,216728128.0,1041
121858032.0,202944864.0,1042
125292664.0,236212864.0,1043
107669464.0,237193856.0,1044
104936024.0,213487344.0,1045
111649208.0,232983392.0,1046
115868288.0,262806064.0,1047
244848528.0,394233952.0,1048
137097664.0,261913872.0,1049
126491888.0,305620512.0,1050
141912448.0,293850240.0,1051
149764272.0,237317088.0,1052
110679688.0,232446240.0,1053
107191768.0,216405200.0,1054
102357144.0,242282320.0,1055
103871672.0,232349088.0,1056
101468488.0,221572816.0,1057
100438456.0,317873056.0,1058
104477264.0,250881728.0,1059
103564928.0,222630320.0,1060
106270976.0,250129104.0,1061
121854648.0,253638112.0,1062
117070152.0,212713712.0,1063
113718608.0,241970304.0,1064
100710808.0,244086864.0,1065
114703360.0,205442240.0,1066
121151128.0,297827424.0,1067
122433408.0,269207808.0,1068
122961880.0,277126560.0,1069
141933552.0,223456272.0,1070
109788352.0,256620544.0,1071
107432128.0,283675488.0,1072
122812536.0,223225456.0,1073
169410192.0,304736800.0,1074
133553360.0,241790992.0,1075
115256552.0,264447264.0,1076
109103200.0,223011488.0,1077
100821032.0,275721312.0,1078
105575072.0,200324032.0,1079
111318192.0,216556480.0,1080
111368440.0,229389424.0,1081
114169992.0,242713280.0,1082
107850032.0,242616640.0,1083
110944576.0,271416416.0,1084
108248296.0,225784192.0,1085
104621656.0,253242000.0,1086
115048520.0,244900912.0,1087
111802472.0,242928928.0,1088
110620280.0,288862656.0,1089
107978872.0,291173344.0,1090
105988992.0,259511680.0,1091
103862792.0,281928992.0,1092
110173536.0,265625808.0,1093
110148624.0,248570928.0,1094
111255192.0,228693456.0,1095
108261568.0,281907776.0,1096
101777288.0,214869200.0,1097
109532176.0,233934768.0,1098
101094928.0,251492208.0,1099
105409624.0,222565200.0,1100
104636752.0,244147616.0,1101
111898080.0,404362720.0,1102
152113376.0,242356128.0,1103
130092520.0,249284160.0,1104
107542136.0,204210608.0,1105
109678552.0,210743376.0,1106
108466768.0,235807680.0,1107
98052640.0,282464064.0,1108
100241776.0,244924064.0,1109
109051712.0,223306064.0,1110
102387312.0,312564960.0,1111
120920416.0,240056592.0,1112
106873072.0,262700256.0,1113
134022168.0,308730176.0,1114
147267440.0,231563200.0,1115
104657784.0,241528288.0,1116
114341736.0,368247744.0,1117
176852032.0,252182384.0,1118
112394888.0,256891504.0,1119
102670696.0,249008224.0,1120
101728048.0,266129008.0,1121
107167768.0,228114096.0,1122
117092160.0,407684672.0,1123
109288376.0,256361344.0,1124
98976912.0,265907712.0,1125
96505368.0,250292144.0,1126
96709016.0,264545504.0,1127
101605720.0,219889600.0,1128
153322080.0,422629184.0,1129
177589440.0,225051744.0,1130
115163504.0,241342864.0,1131
102896368.0,234350224.0,1132
97590680.0,288711136.0,1133
100319208.0,225358848.0,1134
102754920.0,263548560.0,1135
97289864.0,264407824.0,1136
100070200.0,273411808.0,1137
102549640.0,221228544.0,1138
99153296.0,247283104.0,1139
103773688.0,323920960.0,1140
109667616.0,358714624.0,1141
103680080.0,300164416.0,1142
101853216.0,266585136.0,1143
103425896.0,299560288.0,1144
100056304.0,241397840.0,1145
125626472.0,301441664.0,1146
162991744.0,240925008.0,1147
108482872.0,352371072.0,1148
111420656.0,279801120.0,1149
103055688.0,244024128.0,1150
101310384.0,256269136.0,1151
100644536.0,270946496.0,1152
122636472.0,266561600.0,1153
149204400.0,354048064.0,1154
118302640.0,229433648.0,1155
107493544.0,307362528.0,1156
93160880.0,265559296.0,1157
95318128.0,249864048.0,1158
93448224.0,270704992.0,1159
96337336.0,239533616.0,1160
105922272.0,328894976.0,1161
98950592.0,297768320.0,1162
108595328.0,319948608.0,1163
127779792.0,255448400.0,1164
115658216.0,243998320.0,1165
101491384.0,289900864.0,1166
106002352.0,257809936.0,1167
92100832.0,225444032.0,1168
96213584.0,231718848.0,1169
98735832.0,304337664.0,1170
97507848.0,334224480.0,1171
103824256.0,255778128.0,1172
102537688.0,240241904.0,1173
96258008.0,283421056.0,1174
100342920.0,233422832.0,1175
100920680.0,345782048.0,1176
117850528.0,275942464.0,1177
118930792.0,263121120.0,1178
116492600.0,312867456.0,1179
106279024.0,237814832.0,1180
104029120.0,241901456.0,1181
117595584.0,296701344.0,1182
106210552.0,286201632.0,1183
94425208.0,220165472.0,1184
97554144.0,343971744.0,1185
107512024.0,219341328.0,1186
117863384.0,360475488.0,1187
118414936.0,343913856.0,1188
122362536.0,295192320.0,1189
123400136.0,266032320.0,1190
117938008.0,276974592.0,1191
93513600.0,282028928.0,1192
95921296.0,245959200.0,1193
91541600.0,276340256.0,1194
95132672.0,271944992.0,1195
98449656.0,293739360.0,1196
97635912.0,283526432.0,1197
93190288.0,336692288.0,1198
103874440.0,339292032.0,1199
113728312.0,241055280.0,1200
115719496.0,248018240.0,1201
100640512.0,263292480.0,1202
100503480.0,339434368.0,1203
114982784.0,328478528.0,1204
102315128.0,363831648.0,1205
102874304.0,373015488.0,1206
107328032.0,352626880.0,1207
168775088.0,397633152.0,1208
108632144.0,282455456.0,1209
96637336.0,374126688.0,1210
104188016.0,378348512.0,1211
98694512.0,238268656.0,1212
102094912.0,235873664.0,1213
109699400.0,298464000.0,1214
121961560.0,284639008.0,1215
120668128.0,231630016.0,1216
100412144.0,293946240.0,1217
105128912.0,270717056.0,1218
95991712.0,269406688.0,1219
99827616.0,284643904.0,1220
91778144.0,253201120.0,1221
97042352.0,260246608.0,1222
103080456.0,263076176.0,1223
104700240.0,243056704.0,1224
103615528.0,286205024.0,1225
103508608.0,242411872.0,1226
94818208.0,266155344.0,1227
92949472.0,302354848.0,1228
101509856.0,296274112.0,1229
91001744.0,274451392.0,1230
89244616.0,243529168.0,1231
91134776.0,283256832.0,1232
94358160.0,231338928.0,1233
102621000.0,326774208.0,1234
158469392.0,304913344.0,1235
103944296.0,286109824.0,1236
100110336.0,280241600.0,1237
99587464.0,426961824.0,1238
116449248.0,272258048.0,1239
105954080.0,271280544.0,1240
94020472.0,292943904.0,1241
120107744.0,312089152.0,1242
108331104.0,318777920.0,1243
98107736.0,285339904.0,1244
90632488.0,254145856.0,1245
85092792.0,319692896.0,1246
92702760.0,253728256.0,1247
89182440.0,255558480.0,1248
94339616.0,254321648.0,1249
102268656.0,442928000.0,1250
173411216.0,247093632.0,1251
114267704.0,286800800.0,1252
95970344.0,265711840.0,1253
104425480.0,298172416.0,1254
113182152.0,314228832.0,1255
106903136.0,221974400.0,1256
99123280.0,270663744.0,1257
105214760.0,270382272.0,1258
101628488.0,277803648.0,1259
93008912.0,303752352.0,1260
96141808.0,251663104.0,1261
93080008.0,338221216.0,1262
98518432.0,285940064.0,1263
108489952.0,284765248.0,1264
99834848.0,337561696.0,1265
94551360.0,368232736.0,1266
168155680.0,255993136.0,1267
110941824.0,349825344.0,1268
100103488.0,342225664.0,1269
107859736.0,251052192.0,1270
92449312.0,320597696.0,1271
100442512.0,257472512.0,1272
90269096.0,264413600.0,1273
89572216.0,247626528.0,1274
90095680.0,301282496.0,1275
98654424.0,282031488.0,1276
93215728.0,265090160.0,1277
88806984.0,329956608.0,1278
93363800.0,275172640.0,1279
92685016.0,290452544.0,1280
98075016.0,403681824.0,1281
148701936.0,251960576.0,1282
95537584.0,305342880.0,1283
89035144.0,294408640.0,1284
92777968.0,290610560.0,1285
93143048.0,249729904.0,1286
95740504.0,273061088.0,1287
99610376.0,280677376.0,1288
91404072.0,339543264.0,1289
96554376.0,258380544.0,1290
103615776.0,318384096.0,1291
94218312.0,258356736.0,1292
89632768.0,295627072.0,1293
96095432.0,297851104.0,1294
91540288.0,299532128.0,1295
96121368.0,277103200.0,1296
84233088.0,370045792.0,1297
93862112.0,230582784.0,1298
107894616.0,367082752.0,1299
98764416.0,318035424.0,1300
136940496.0,369272000.0,1301
107232864.0,254550592.0,1302
182777936.0,395512224.0,1303
100108488.0,398026560.0,1304
97584744.0,341082624.0,1305
92551192.0,258837600.0,1306
85985448.0,260822944.0,1307
96586384.0,384663488.0,1308
92178000.0,262031184.0,1309
87417096.0,275850016.0,1310
84138504.0,296881472.0,1311
85526064.0,289743008.0,1312
99327856.0,279936608.0,1313
87296616.0,267528448.0,1314
88129768.0,316219008.0,1315
92871336.0,376556480.0,1316
90366552.0,382910176.0,1317
144984464.0,300633504.0,1318
115808976.0,304754592.0,1319
97289544.0,254456192.0,1320
90747488.0,281013344.0,1321
87757776.0,293532256.0,1322
86297392.0,286311264.0,1323
84112016.0,267709232.0,1324
85077920.0,261013264.0,1325
85213840.0,311122624.0,1326
86485360.0,297699360.0,1327
88752328.0,285591072.0,1328
86984968.0,296077280.0,1329
90705784.0,266670048.0,1330
101836272.0,410996640.0,1331
127744616.0,314722400.0,1332
111129856.0,345502592.0,1333
109511528.0,348827104.0,1334
138302000.0,375650304.0,1335
102481632.0,263534368.0,1336
92534624.0,343630656.0,1337
106041848.0,317221056.0,1338
83553552.0,325104704.0,1339
88177840.0,349645024.0,1340
87789128.0,321010464.0,1341
83786176.0,384339200.0,1342
103642568.0,307800384.0,1343
94475432.0,304809568.0,1344
85575512.0,349819648.0,1345
84177960.0,269823168.0,1346
92533440.0,289524352.0,1347
92217920.0,279703680.0,1348
98181008.0,319443904.0,1349
87794776.0,308858816.0,1350
85675488.0,414682592.0,1351
107300560.0,336452704.0,1352
142810048.0,408043776.0,1353
140573664.0,296566144.0,1354
87861952.0,376914624.0,1355
92189080.0,343474464.0,1356
80478712.0,271153536.0,1357
81201848.0,308021952.0,1358
82693264.0,368042688.0,1359
82536640.0,307204576.0,1360
78468008.0,333834656.0,1361
81073560.0,366637920.0,1362
84594648.0,328815488.0,1363
126728504.0,293097280.0,1364
107619016.0,291752768.0,1365
83406520.0,305835392.0,1366
94364376.0,275333440.0,1367
91889048.0,295389856.0,1368
85960176.0,359060352.0,1369
87930992.0,357214848.0,1370
94242528.0,244093472.0,1371
106425400.0,365509856.0,1372
96489376.0,322479712.0,1373
83989112.0,321474784.0,1374
94978720.0,288545536.0,1375
102025080.0,343398464.0,1376
96429952.0,292340096.0,1377
87051936.0,362822432.0,1378
93415832.0,324343296.0,1379
89027384.0,356904192.0,1380
85911136.0,318387904.0,1381
81507624.0,259933552.0,1382
80598632.0,315459808.0,1383
84094384.0,287013760.0,1384
91593040.0,290989856.0,1385
90377880.0,372610048.0,1386
90437880.0,294424416.0,1387
89348064.0,316720064.0,1388
88800752.0,290174560.0,1389
100275456.0,416791936.0,1390
137251616.0,402982432.0,1391
101628048.0,357466432.0,1392
81778344.0,309080928.0,1393
76442216.0,314605088.0,1394
76919112.0,353522112.0,1395
82579264.0,314813792.0,1396
76470400.0,292141824.0,1397
108548208.0,400177120.0,1398
199489344.0,333680704.0,1399
84862568.0,373067648.0,1400
80647264.0,311001408.0,1401
80053512.0,282302144.0,1402
80178048.0,343205504.0,1403
78131440.0,293077312.0,1404
86688264.0,298787264.0,1405
83841776.0,276277088.0,1406
90871232.0,283932896.0,1407
91160152.0,288623584.0,1408
84491264.0,303700288.0,1409
91397680.0,330220928.0,1410
86468024.0,368565024.0,1411
104596032.0,259001968.0,1412
85443032.0,410390208.0,1413
95450200.0,305987072.0,1414
88666376.0,350518752.0,1415
86883880.0,326383232.0,1416
86984568.0,313405696.0,1417
78563232.0,349341120.0,1418
76571592.0,369355424.0,1419
85480744.0,271970112.0,1420
78310376.0,331289920.0,1421
76412272.0,312113760.0,1422
77762728.0,303966912.0,1423
77101256.0,321934880.0,1424
86803016.0,350599104.0,1425
80161368.0,400990720.0,1426
147875600.0,497891520.0,1427
137697840.0,361429216.0,1428
101764464.0,318044256.0,1429
88253576.0,313260544.0,1430
80363440.0,302526560.0,1431
76102168.0,321559360.0,1432
76089360.0,302007552.0,1433
75380960.0,335208448.0,1434
76693416.0,324938752.0,1435
83209472.0,409073024.0,1436
90346752.0,289652992.0,1437
93968184.0,350625440.0,1438
81605344.0,345045728.0,1439
85516584.0,411149312.0,1440
99181424.0,325836192.0,1441
112026792.0,658388544.0,1442
133390952.0,335651200.0,1443
98790368.0,336019008.0,1444
97143736.0,417426688.0,1445
81064280.0,266206928.0,1446
76784120.0,280336000.0,1447
79323464.0,321275072.0,1448
77902664.0,309634112.0,1449
74063536.0,316662912.0,1450
77252384.0,279444128.0,1451
87872176.0,299959168.0,1452
83721008.0,310058016.0,1453
81263824.0,354546304.0,1454
78045104.0,290422400.0,1455
77706160.0,347986208.0,1456
75227640.0,330602304.0,1457
81486608.0,303483936.0,1458
81137104.0,364500768.0,1459
80943960.0,363481088.0,1460
78083224.0,329172800.0,1461
83755512.0,391356544.0,1462
106136456.0,316656512.0,1463
99422264.0,311091296.0,1464
93811016.0,326628128.0,1465
86090248.0,429949824.0,1466
82132168.0,299918368.0,1467
92480664.0,390196608.0,1468
109277088.0,329905120.0,1469
92433776.0,284426016.0,1470
84439920.0,321593056.0,1471
75059032.0,391664832.0,1472
72824472.0,366177920.0,1473
75972632.0,373013184.0,1474
80483784.0,368608096.0,1475
79234400.0,348378304.0,1476
79391896.0,321805856.0,1477
75860320.0,306098432.0,1478
85959552.0,457935488.0,1479
95674792.0,346361408.0,1480
78246152.0,417312384.0,1481
91669136.0,362665920.0,1482
79731416.0,345319072.0,1483
94754432.0,378547872.0,1484
99522600.0,749178560.0,1485
118732168.0,615692544.0,1486
186613536.0,398749696.0,1487
105322552.0,297875552.0,1488
79730880.0,400091904.0,1489
73567904.0,313272608.0,1490
79526144.0,346885632.0,1491
72277608.0,267618544.0,1492
88759024.0,336609248.0,1493
78077024.0,331855648.0,1494
72850720.0,305145184.0,1495
77676120.0,357094912.0,1496
93290280.0,351208576.0,1497
85680096.0,322614944.0,1498
81211232.0,309760576.0,1499
